id,code,name,menudeo,mayoreo,empaque,stock
1795,LGR-112,20 LAPICES DE COLOR BORRABLE / SACAPUNTAS CRAYOLA,172.5,152.2,143.7,65
1796,LGR-113,12 LAPICES DE COLOR DUALES UP & DOWNS CRAYOLA,88.9,78.4,74.1,0
1797,LGR-128,24 LAPICES DE COLOR DUALES UP & DOWNS CRAYOLA,183.9,162.3,153.2,0
1798,LGR-129,24 LAPICES DE COLOR CRAYOLA CON PROMOCION,137.1,120.9,114.2,0
1799,LGR-131,50 LAPICES DE COLOR CRAYOLA,252.1,228.5,210.9,0
1800,LGR-161,24 LAPICES COLORS OF THE WORLD CRAYOLA,138,121.5,115,0
1801,PAP-064,96 HOJAS CONSTRUCCION CRAYOLA,152.3,134.4,126.9,0
1802,PAP-065,48 HOJAS CONSTRUCCION GIGANTES CRAYOLA,161.9,142.9,134.9,6
1803,PIN-013,4 PINTURAS PARA DEDOS CRAYOLA,147.9,131.4,125.5,0
1804,PIN-014,PINTURAS TEMPERA 25 ML 10 PZAS/COL. SURT CRAYOLA,96.8,85.55,81.85,0
1805,PIN-026,6 PINTURAS TEMPERA CRAYOLA 59ML MULTICOLOR,91.8,81,76.5,0
1806,PIN-027,6 PINTURAS TEMPERA CRAYOLA 59ML AMARILLO,70.4,62.1,58.7,0
1807,PIN-028,6 PINTURAS TEMPERA CRAYOLA 59ML NEGRO,70.4,62.1,58.7,0
1808,PIN-029,6 PINTURAS TEMPERA CRAYOLA 59ML AZUL CIELO,70.4,62.1,58.7,0
1809,PIN-030,6 PINTURAS TEMPERA CRAYOLA 59ML ORO,70.4,62.1,58.7,0
1810,PIN-031,6 PINTURAS TEMPERA CRAYOLA 59ML AZUL,70.4,62.1,58.7,0
1811,PIN-032,6 PINTURAS TEMPERA CRAYOLA 59ML PLATA,70.4,62.1,58.7,0
1812,PIN-033,6 PINTURAS TEMPERA CRAYOLA 59ML BLANCO,70.4,62.1,58.7,0
1813,PIN-034,6 PINTURAS TEMPERA CRAYOLA 59ML ROJO,70.4,62.1,58.7,0
1814,PIN-035,6 PINTURAS TEMPERA CRAYOLA 59ML CAFE,70.4,62.1,58.7,0
1815,PIN-036,6 PINTURAS TEMPERA CRAYOLA 59ML ROSA,70.4,62.1,58.7,0
1816,PIN-037,6 PINTURAS TEMPERA CRAYOLA 59ML MORADO,70.4,62.1,58.7,0
1817,PIN-038,6 PINTURAS TEMPERA CRAYOLA 59ML VERDE,70.4,62.1,58.7,0
1818,PIN-039,6 PINTURAS TEMPERA CRAYOLA 59ML NARANJA,70.4,62.1,58.7,0
1819,PLU-024,12 PLUMONES DELGADOS LAVABLES CRAYOLA,87,76.8,72.5,45
1820,PLU-025,20 PLUMONES DELGADOS LAVABLES CRAYOLA,145.3,128.2,121.1,53
1821,PLU-026,8 PLUMONES GRUESOS LAVABLES CRAYOLA,105,92.6,87.5,24
1822,PLU-027,12 PLUMONES GRUESOS LAVABLES CRAYOLA,144.7,127.7,120.6,21
1823,PLU-028,8 PLUMONES GLITTER ALTERNATIVE CRAYOLA,143.6,126.7,119.6,10
1824,PLU-029,8 PLUMONES METALLIC ALTERNATIVE CRAYOLA,179.2,158.2,149.4,28
1825,PLU-030,10 PLUMONES MULTILINE ALTERNATIVE CRAYOLA,170.2,149.1,143.2,14
1826,PLU-031,8 PLUMONES DUALES ALTERNATIVE CRAYOLA,167.5,147.8,139.6,37
1827,PLU-056,50 PLUMONES DELGADOS LAVABLES CRAYOLA,295.4,260.6,256.6,37
1828,PLU-057,4 PLUMONES PERMANENTES ALTERNATIVE CRAYOLA,71.5,63.1,59.6,26
1829,PLU-058,8 PLUMONES PERMANENTES ALTERNATIVE CRAYOLA,125.2,110.5,104.3,18
1830,PLU-059,16 PLUMONCITOS PIP SQUEAKS LAVABLES CRAYOLA,146.5,129.3,122.1,27
1831,PLU-060,25 PLUMONES CRAYOLA DOODLE SCENTS CON AROMA,303.7,267.9,253.1,8
1832,PLU-061,64 PLUMONES GRUESOS LAVABLES CRAYOLA,529.2,486,475.2,0
1833,PLU-063,100 PLUMONES DELGADOS LAVABLES CRAYOLA,572.1,504.8,497,10
1834,PLU-067,MEGA MARKER SET LAVABLES CRAYOLA C/50,427.8,377.5,356.5,13
1835,PLU-068,12 WONDER MARKERS ESCOLARES LAVABLES CRAYOLA,62.1,54.8,51.7,26
1836,PLU-069,24 PLUMONES WONDER MARKERS CRAYOLA,89.5,78.9,74.6,22
1837,PLU-072,12 SUPER TIPS CRAYOLA PASTEL,89.7,79.2,74.8,32
1838,PLU-074,PLUMONES CRAYOLA SUPER TIPS 100+20 DOODLE SCENTS,685,610,585,13
1839,PLU-075,PLUMONES CRAYOLA SUPER TIPS 80,400,372,352,5
1840,PLU-076,PLUMONES CRAYOLA COLORS OF THE WORLD,270,247,223,6
1841,PLU-093,SUPER TIPS JUNIOR PASTEL C/20,135.2,119.3,112.7,0
1842,PLU-094,20 SUPER TIPS PASTEL CRAYOLA,145.2,128.1,121,68
1843,PLU-095,PLUMONES 24 SUPER TIPS C/4PLU AROMA,149.7,132.1,124.7,46
1844,PLU-096,150 PLUMONES SUPER TIPS ,725,640,610,6
1845,CIE-021,DIUREX NAVITEK DE 12X10MTS C/50 PZS.,80,72,68,0
1846,PEX-046,HOJA DE COLOR JR C/100 DIFERENTES COLORES,33,30,25,0
1847,PEX-047,HOJA DE COLOR JR C/1000,225,220,215,0
1848,PEX-048,HOJA DE COLOR PASTEL JR C/500,130,125,120,0
1849,CUA-006,CRAYONES LARGO GIRABLES CUATITOS 8PZ,30.92,27.98,27.14,0
1850,CUA-007,BOL CUATITOS ROLLER BOLSA C/10,26.88,24.32,23.26,0
1851,CUA-008,JUEGO GEOMETRICO FLEXIBLE CUATITOS J9750,48.39,43.79,42.47,0
1852,CUA-009,LPZ DE ESCRT MED #2 HB CUATITOS TABLAS C/8,23.52,21.29,20.65,0
1853,CUA-010,LPZ DE ESCRT MED #2 HB CUATITOS NEON C/8,23.52,21.29,20.65,0
1854,CUA-011,LPZ DE ESCRT MED #2 HB CUATITOS C/8,23.52,21.29,20.65,0
1855,CUA-012,LPZ TRIG MANITAS CUATITOS JUMBO #2 HB C/6,43.28,39.17,37.99,0
1856,CUA-013,LPZ COLORES CUATITOS C/12+2 LARGOS,38.85,35.15,34.1,0
1857,CUA-014,LPZ COLORES CUATITOS  C/24+4 LARGOS,77.83,70.43,68.31,0
1858,CUA-015,LPZ TRIANG DUO CUATITOS C/10 GRAFITO/ROJO  DELGADO,33.87,30.65,29.73,0
1859,CUA-016,LPZ BICOLOR CUATITOS DELGADO C/10 ROJO/AZUL,33.87,30.65,29.73,0
1860,CUA-017,LPZ CHECADOR CUATITOS C/10 ROJO CARMIN,33.87,30.65,29.73,0
1861,CUA-018,MARC PERM CUATITOS DOBLE PUNTA NEGRO C/12 XM695,67.74,61.3,59.46,0
1862,CUA-019,MARCATEXTOS CUATITOS PASTEL+NEON C/12,79.17,56,53,0
1863,CUA-020,MARCATEXTOS CUATITOS PASTEL C/6,39.65,28,26.5,0
1864,CUA-021,PISTOLA CUATITOS DE SILICON CHICA  NEGRA CUAMWG9,34.54,31.26,30.32,0
1865,CUA-022,PISTOLA CUATITOS DE SILICON CHICA COLORES CUAMWG9,39.92,36.13,35.04,0
1866,CUA-023,SACAPUNTAS BOTE PVC CUATITOS C/100 3000S,75.27,68.11,66.07,0
1867,CUA-024,SACAPUNTAS BOTE PVC CUATITOS TRANSP C/100 3001T,75.27,68.11,66.07,0
1868,CUA-025,PLUMINES CUATITOS DE COLORES PUNTA DE PINCEL 12PZ.,64.38,58.26,56.51,0
1869,CUA-027,PLUM ACUAMAR BARREL CUATITOS EST-12,54.98,49.74,47.57,0
1870,CAM-013,CRAYON CAMY DELGADO C/12,12.5,11.5,10.5,107
1871,CAM-014,CRAYON CAMY JUMBO C/12,22,21,20,90
1872,CAM-017,PLASTILINA CAMY BARRA 170 G BLANCO,7.2,6.9,6.6,4
1873,CAM-018,PLASTILINA CAMY BARRA 170 G NEGRO,7.2,6.9,6.6,101
1874,CAM-019,PLASTILINA CAMY BARRA 170 G AZUL REY,7.2,6.9,6.6,93
1875,CAM-020,PLASTILINA CAMY BARRA 170 G VERDE BANDERA,7.2,6.9,6.6,102
1876,CAM-021,PLASTILINA CAMY BARRA 170 G VERDE LIMON,7.2,6.9,6.6,80
1877,CAM-022,PLASTILINA CAMY BARRA 170 G AMARILLO,7.2,6.9,6.6,70
1878,CAM-023,PLASTILINA CAMY BARRA 170 G NARANJA,7.2,6.9,6.6,68
1879,CAM-024,PLASTILINA CAMY BARRA 170 G ROJO,7.2,6.9,6.6,106
1880,CAM-025,PLASTILINA CAMY BARRA 170 G CAFE,7.2,6.9,6.6,99
1881,CAM-026,PLASTILINA CAMY BARRA 170 G VIOLETA,7.2,6.9,6.6,90
1882,CAM-027,PLASTILINA CAMY BARRA 170 G GRIS,7.2,6.9,6.6,85
1883,CAM-028,PLASTILINA CAMY BARRA 170 G CARNE,7.2,6.9,6.6,0
1884,CAM-029,PLASTILINA CAMY BARRA 170 G AMARILLO PASTEL,7.2,6.9,6.6,47
1885,CAM-030,PLASTILINA CAMY BARRA 170 G NARANJA PASTEL,7.2,6.9,6.6,31
1886,CAM-031,PLASTILINA CAMY BARRA 170 G ROSA PASTEL,7.2,6.9,6.6,79
1887,CAM-032,PLASTILINA CAMY BARRA 170 G VERDE PASTEL,7.2,6.9,6.6,114
1888,CAM-033,PLASTILINA CAMY BARRA 170 G AZUL PASTEL,7.2,6.9,6.6,80
1889,CAM-034,PLASTILINA CAMY BARRA 170 G LILA PASTEL,7.2,6.9,6.6,73
1890,CAM-035,GISES CAMY DE COLORES DE C/12,9,8,7.5,76
1891,CAM-036,GISES CAMY BLANCO DE C/12,6.5,5.8,5.3,89
1892,CAM-037,CRAYON CAMY JUMBO C/24,48,45,43,35
1893,CAM-116,CRAYON CAMY JUMBO BOTE C/28,75,67,63,15
1894,CAM-117,CORRECTOR LIQ  BASE AGUA CAMY 20ML C/8,60,54,52,9
1895,MUS-001,ACUARELA PALETA MUSSA C/6 COLORES PASTEL,10,8.5,7.8,24
1896,MUS-002,ACUARELA PALETA MUSSA C/12 COLORES,11,11,10.5,43
1897,MUS-003,CRAYON HEXAGONAL INDUSTRIAL MUSSA C/10,60,57,54,0
1898,MUS-004,GISES MUSSA SEMICOMPRIMIDO BLANCO DE C/12,7,6,5.5,61
1899,MUS-005,GISES MUSSA COMPRIMIDO  DE COLORES DE C/10,11,10.5,9.8,0
1900,MUS-006,GISES MUSSA COMPRIMIDO EXTRA GRUESO C/6 COL.,50,46,44,0
1901,MUS-007,GISES PASTEL ESCOLAR MUSSA C/12,40,36.5,35,42
1902,MUS-008,GISES PASTEL ESCOLAR MUSSA C/24,80,78,75,17
1903,MUS-009,PLASTILINA MUSSA BARRA REDONDA C/6 COL. PASTEL,10,8.5,7,23
1904,MUS-010,PLASTILINA MUSSA BARRA REDONDA C/10 COLORES,10.5,10.5,10.2,0
1905,MUS-011,GISES MUSSA SEMICOMPRIMIDO COLORES DE C/12,10,9,8.5,0
1906,LGR-046,LPZ BLACK'PEPS CON GOMA #2 BOTE X72,190,180,175,32
1907,LGR-047,LPZ BLACK'PEPS CON GOMA #2 BOTE X36,117.2,111.8,106.5,0
1908,MAP-001,LAPICES COLOR´PEPS STRONG X12 CAJA,32.7,28.8,27.2,25
1909,MAP-002,LAPICES COLOR´PEPS STRONG X24 CAJA,65.3,57.6,54.4,61
1910,MAP-003,LAPICES COLOR'PEPS EXT 4MM X12,47.8,42.2,39.9,285
1911,MAP-004,LAPICES COLOR'PEPS EXT 4MM X24 CAJA,91.3,80.7,75.9,94
1912,MAP-005,LAPICES COLOR'PEPS X12 +1BP +1SAC GRATIS,53,46.5,44.5,110
1913,MAP-006,LAPICES COLOR'PEPS DUO CAJA 12X24,50,48,45,133
1914,MAP-007,LAPICES COLOR'PEPS X12 ANIMAL EST CARTON,78.7,69.6,65.4,156
1915,MAP-008,LAPICES COLOR'PEPS X24 ANIMAL EST CARTON,141.9,126,117.7,22
1916,MAP-009,LAPICES COLOR'PEPS X24 ESTUCHE DE CARTON,106,88.5,84.5,66
1917,MAP-010,LAPICES COLOR'PEPS DUO CAJA 24X48,100,96,90,43
1918,MAP-011,PLUMONES COLOR'PEPS BIPUNTAS CAJA 10X20,84,74,70,26
1919,MAP-012,PLUMONES COLOR'PEPS DUO CAJA 10X20,97.2,86.1,81.1,36
1920,MAP-013,ROTULADOR COLOR'PEPS DUO STAMP X8 ESTUCHE,76.2,67.2,63.7,19
1921,MAP-014,ROTULADORES  OCEAN +  X24 FUNDA,88.6,71,67,57
1922,MAP-015,ROTULADORES  OCEAN +  X36 FUNDA,131.3,106.5,100.5,68
1923,MAP-016,ROTULADORES  OCEAN + X12 FUNDA,44.7,35.5,33.5,121
1924,MAP-017,ROTULADORES COLOR'PEPS MINI JUMBO X12 EST,89.4,78.7,74.5,27
1925,MAP-018,ROTULADORES MÁGICOS COLOR'PEPS X10 EST,60.5,53.8,50.7,32
1926,MAP-019,EST 12 LAPIZ DE GRAFITO MAPED CON GOMA HB,43.1,37.8,36,32
1927,MAP-020,GOMA ESS SOFT COLORS BOTE X20,97.1,85.4,81.2,5
1928,MAP-021,GOMA SOFTY CAJA X20,125.5,109.7,105,11
1929,MAP-022,GOMA MIGASOFT CAJA X20,123.8,109.7,103.4,12
1930,MAP-023,MARCADOR CLASSIC PASTEL X4 FUNDA AMAR,63.5,56.2,53.8,36
1931,MAP-024,MARCADOR CLASSIC PASTEL X4 FUNDA ROSA,63.5,56.2,53.8,36
1932,MAP-025,SACAPUNTAS CROC CROC CONEJO 1O BOTE X12,385.7,340.5,323.5,6
1933,MAP-026,SACAPUNTAS CROC CROC GUSANO 2O BOTE X12,373.5,329.6,308.8,3
1934,MAP-027,SACAPUNTAS CROC CROC INDICADOR 1O RE BL,34.9,30.6,30,23
1935,MAP-028,SACAPUNTAS CROC CROC UNIVERSAL 2O BLIST,45.3,39.8,38.5,29
1936,MAP-029,SACAPUNTAS VIVO 1ORIF BOTE X25,81.3,71.8,67.8,11
1937,MAP-030,SACAPUNTAS VIVO 1ORIF BOTE X75,232,204.7,193.3,7
1938,MAP-031,SACAPUNTAS VIVO 2ORIF. BOTE X30,174.5,154,145.5,7
1939,MAP-032,SACAPUNTAS VIVO FANCY 1ORIF. BOTE X65,372,328.7,308.3,5
1940,MAP-033,TIJERA ESC TATOO INNOVATION 13CM BLISTER,47.7,42.8,41,0
1941,MAP-034,TIJERAS COSMIC/ CUTE 13CM PUNTA ROMA BLIS,42.2,37.8,36.2,0
1942,MAP-035,TIJERAS ESSENTIALS 13CM SYM TRY ME MX,13,11.5,11,132
1943,MAP-036,SACAPUNTAS METAL DESIGN 1ORIF CAJA X20,165.7,146.1,137.5,10
1944,MAP-037,SACAPUNTAS METAL DESIGN 2ORIF CAJA X20,284.3,251.4,237.4,11
1945,MAP-038,MARCADOR CLASSIC PASTEL X4 FUNDA,63.5,56.2,53.8,37
1946,MAP-039,SACAPUNTAS SHAKER 1 ORIFICIO BOTE X25,243.1,213.8,202.8,4
1947,MAP-040,SACAPUNTAS SHAKER 2ORIF BOTE X12,212.5,187.5,177.1,6
1948,MAP-041,ROTULADORES COLOR'PEPS MONSTER X12 EST,60.5,53.8,50.7,86
1949,MAP-042,ROTULADOR MAPED FINO GRAPH PEPS X10 FUNDA,134.3,118.5,113.6,9
1950,MAP-043,ROTULADOR MAPED FINO GRAPH PEPS X20 FUNDA,256.3,224.7,213.7,9
1951,MAP-044,SACAPUNTAS CROC CROC GUSANO 2O BLISTER,34.9,31.8,30,48
1952,MAP-045,SACAPUNTAS CROC CROC CONEJO 1O BLISTER,34.9,31.8,30,34
1953,MAP-046,SACAPUNTAS CROC CROC EASY (BALLENA/CATARINA) C/1,19.6,17.8,16.6,40
1954,MAP-047,SACAPUNTAS SHAKKY BLISTER (PANDA/PINGÜINO) C/1,25.8,23.3,22.1,26
1955,MAP-048,LAPICES COLOR'PEPS X12  ESTUCHE CARTON,53,44.8,43.1,0
1956,MAP-049,TIJERAS ESSENTIALS 13CM ZURDOS TRY ME,14.2,13,12.4,132
1957,MAP-050,SACAPUNTAS VIVO CANISTER 1ORIF BOTE X36,215,189.2,178.7,8
1958,MAP-051,LPZ GRAFITO MAPED PLAST CON GOMA HB BOTE X 50,141.7,129.8,124.3,9
1959,MAP-052,ROTULADORES  MAPED PASTEL X 10 ESTUCHE,44.7,39.8,36.7,121
1960,MAP-053,LPZ BLACK'PEPS PASTEL CON GOMA #2 BOTE X72,224.3,197.9,186.9,24
1961,MAP-054,LAPICES COLORPEPS X36 ESTUCHE DE CARTON,140,123.5,116.7,41
1962,MAP-055,LAPICES COLORPEPS X48 ESTUCHE DE CARTON,191.3,168.8,159.4,8
1963,MAP-056,LAPICES COLORPEPS X72 ESTUCHE DE CARTON,228.7,201.8,190.5,2
1964,MAP-057,JUEGO GEO IRROMPIBLE PREMIUM X7  BLISTER,111.2,98.1,92.6,20
1965,MAP-058,JUEGO GEO POCKET FLEX PREMIUM X6 BLISTER,96.7,85.3,80.6,17
1966,MAP-059,GUIA DE LETRAS COLLEGE N.5 BOLSA,47.3,41.7,39.4,5
1967,MAP-060,GUIA DE LETRAS COLLEGE N.6 BOLSA,48.9,43.3,41.1,5
1968,MAP-061,JGO ESCUADRA SEM PROF HUMO CB/SG 30CM BOLSA,73.6,64.9,61.3,8
1969,MAP-062,PLANTILLA TECH PRO CIRCULOS N.22 BLISTER,58.9,51.9,49.7,11
1970,MAP-063,PLANTILLA TECH PRO ELIPSES N.21 BLISTER,86.1,76,71.8,5
1971,MAP-064,PLANTILLA TECH PRO MUEBLES 1.100 N.44 BLISTER,95.9,84.6,79.9,5
1972,MAP-065,JGO ESCUADRA SEM PROF HUMO CB/CG 25CM BOLSA,56.7,50.3,48.1,0
1973,MAP-066,JGO ESCUADRA SEM PROF TRANSP SB/SG 25CM BOLSA,49.7,44.3,42.2,0
1974,MAP-067,JGO ESCUADRA SEM PROF TRANSP SB/CG 28CM BOLSA,67.5,59.4,57.3,13
1975,MAP-068,JGO ESCUADRA SEM PROF TRANSP SB/SG 30CM BOLSA,72.3,63.8,60.2,11
1976,MAP-069,JGO ESCUADRA SEM PROF HUMO CB/CG 28CM BOLSA,67.6,59.5,57.3,0
1977,MAP-070,JGO ESCUADRA SEM PROF TRANSP SB/SG 28 CM BOLSA,68.8,60.7,57.3,16
1978,MAP-071,JGO ESCUADRA SEM PROF HUMO CB/CG 30CM BOLSA,73,64.9,62.2,0
1979,MAP-072,REGLA T ACRI TRANSPARENTE C/G F 60 CMS,115.6,102,96.3,0
1980,MAP-073,COMPAS STUDY POP + ESTCHE DE MINAS C/20,650.9,574.4,542.4,0
1981,MAP-074,XXL LAPICERA VACIA TRENDY ROSADA,85.8,75.8,71.5,11
1982,MAP-075,XXL LAPICERA VACIA PATTERN AZUL,85.8,75.8,71.5,0
1983,MAP-076,OPEN XXL LAPICERA  FANCY PASTEL DAISY,85.8,75.8,71.5,2
1984,MAP-077,OPEN XXL LAPICERA FANCY PASTEL BUTTERFLY,85.8,75.8,71.5,2
1985,MAP-078,REVISTERO NEGRO X1 GREENLOGIC RAYAS,68.8,60.7,57.3,0
1986,MAP-079,LAPICES PASTEL COLOR'PEPS X12 EST CART,56,49.5,46.7,66
1987,MAP-080,LAPICES COLORPEPS INFINITY X12,65.4,57.7,54.5,30
1988,MAP-081,LAPICES COLORPEPS INFINITY X24,129.8,114.5,108.2,8
1989,MAP-082,LAPICES NEON X6 ESTUCHE,28,24.8,23.4,38
1990,MAP-083,LAPICES NEON X12 ESTUCHE,56.3,49.7,46.9,79
1991,MAP-084,CUTTER UNIVERSAL PLASTICO 18MM CAJA X12,307.7,271.5,256.4,0
1992,MAP-085,CUTTER UNIVERSAL PLAST 9MM CAJA X12,157.6,139.1,131.4,17
1993,MAP-086,LAPIZ GRAFITO JUMBO C/GOMA HB CAJA X10,100,88.2,83.3,19
1994,MAP-087,LAPIZ CHECADOR ROJO CON GOMA CAJA X12,41.2,36.3,34.3,0
1995,MAP-088,GUÍA DE DEDOS KIDY LEARN CAJA X10,37.5,33.1,31.2,8
1996,MAP-089,PORTAMINAS LONG LIFE 0.5MM BLISTER,30.4,26.8,25.4,2
1997,MAP-090,LAPIZ DE GRAFITO NEON GOMA HB X72 BOTE,224.3,197.9,186.9,2
1998,MAP-091,LAPIZ CON GOMA HB GLITTER BOTE X50,194.9,172,162.4,10
1999,MAP-092,GOMAS NEON BLISTER X2,19.6,17.3,16.3,33
2000,MAP-093,GOMA MIGASOFT POCKET CAJA X36,162.3,143.2,135.2,10
2001,MAP-094,GOMA MINISOFTY BOTE X36,147.4,130.1,122.8,0
2002,MAP-095,SACAPUNTAS I-GLOO 1 ORIFICIO C/18,183.4,161.8,152.8,4
2003,MAP-096,SACAPUNTAS I-GLOO 2 ORIFICIOS C/15,276.8,244.3,230.7,0
2004,MAP-097,SACAPUNTAS BULBO 1ORIF BOTE X20,206.4,182.2,172,6
2005,MAP-098,TIJERAS ESSNTLS PULSE SOFT NEON 13CM MMX,18.6,16.4,15.5,0
2006,MAP-099,TIJERAS SECURITY 3D 13CM SIM MX ECO PACK,17.1,15.1,14.3,0
2007,MAP-100,TIJERAS SENSOFT 3D 13CM ASYM MX ECO PACK,31.8,28.1,26.5,2
2008,MAP-101,TIJERA ESCOLAR MÁGICA 13CM ECO PACK,29.3,25.9,24.4,0
2009,MAP-102,JUEGO GEO 5P GAMA PP BLISTER,45.6,40.2,38,50
2010,MAP-103,JUEGO GEOMETRIA BASICO 5P BLISTER,26.3,23.2,22,2
2011,MAP-104,JUEGO GEO PREMIUM TECHNIC METAL 7P BLIST,78.3,69.1,65.3,13
2012,MAP-105,JUEGO GEO FLEX FLUO CLASICO 6P BLISTER,69,60.9,57.5,1
2013,MAP-106,REGLA PLANA CRISTAL 30CM FLOW PACK,77.6,68.5,64.7,39
2014,MAP-107,REGLA PLANA CRISTAL 20CM FLOW PACK,52.3,46.1,43.6,14
2015,MAP-108,ENGRAPADORA MAPED START MEDIA TIRA CAJA,60.2,53.1,50.2,20
2016,MAP-109,ENGRAPADORA MAPED ESS METAL MEDIA TIRA CAJA,102.6,90.5,85.5,30
2017,MAP-110,ENGRAPADORA MAPED ESS METAL TIRA COMP CAJA,146.5,129.3,122.1,24
2018,MAP-111,XXL LAPICERA VACIA TRENDY VERDE,85.8,75.8,71.5,5
2019,MAP-112,SACAPUNTAS MAPED COLOR PEPS 2 ORIF,30,26.5,25,25
2020,MAP-113,LAPICES COLOR'PEPS 4MM X12 ,83,73,69,0
2021,MAP-114,LAPICES COLOR'PEPS  4MM X24 ,150.5,132.5,125.5,0
2022,MAP-115,TRANSPORTADOR TECHNIC PRO 360 10CM BL,35.8,31.6,29.8,0
2023,MAP-116,JGO ESCUADRA SEM PROF TRANSP SB/CG 25CM BOLSA,54.5,48,45.3,3
2024,MAP-117,COMPAS TECHNIC PRESICION BLISTER X1,63.1,56,52.6,0
2025,MAP-118,TIJERA ESC ZENOA FIT 13CM BLISTER,39,34.5,33,0
2026,MAP-119,TIJERAS PULSE BARBIE SYM 13CM TRY ME MMX,45.6,40.5,38,0
2027,FAB-001,ECOLAPIZ FABER-CASTELL HEX EST C/12,60,53,51.5,29
2028,FAB-002,ECOLAPIZ FABER-CASTELL HEX EST C/24,121,107.3,102.5,17
2029,FAB-003,ECOLAPIZ FABER-CASTELL HEX EST C/60,405,372,360,15
2030,FAB-004,ECOLAPIZ FABER-CASTELL HEX EST C/72,525,482,450,4
2031,FAB-005,BR ECOLAPICES FABER-CASTELL SUPER SOFT X 12,125,115,110,15
2032,FAB-006,BR ECOLAPICES FABER-CASTELL SUPER SOFT X 24,231,212,205,30
2033,FAB-007,BR ECOLAPICES FABER-CASTELL SUPER SOFT X 50,490,445,430,0
2034,FAB-008,PLUMON FABER-CASTELL FIESTA 45 C/12,44.5,41,40.5,10
2035,FAB-009,PLUMON FABER-CASTELL FIESTA 45 C/20,76,73,70.2,51
2036,FAB-010,PLUMON FABER-CASTELL FIESTA 45 RIGIDO  C/12,63.5,57,54,12
2037,FAB-011,PLUMON FABER-CASTELL FIESTA 45 RIGIDO C/24,108.5,96.1,91,11
2038,FAB-012,PLUMON FABER-CASTELL FIESTA 45 RÍGIDO C/36,200,173,168.5,24
2039,FAB-013,PLUMON FABER-CASTELL FIESTA 45 RÍGIDO C/48,264.5,243,235,7
2040,FAB-014,PLUMON FABER-CASTELL FIESTA 45 RÍGIDO C/60,445,415,412,4
2041,FAB-015,PLUMON FABER-CASTELL FIESTA 45 PASTEL C/ 6,29,27,25,10
2042,FAB-016,PLUMON FABER-CASTELL FIESTA 45 NEÓN C/ 6,29,27,25,56
2043,FAB-017,PLUMONES FABER-CASTELL GRUESOS WINNER 47 C/12,106,97,91,11
2044,FAB-018,PLUMONES FABER-CASTELL DOBLE PUNTA C/10,133,122,116,19
2045,FAB-019,ACUARELAS FABER-CASTELL 24MM C/12,57.5,53,51,0
2046,FAB-020,TEMPERA FABER-CASTELL COLORES 15 ML CAJA C/6,38,36,35,39
2047,FAB-021,TEMPERA FABER-CASTELL NEÓN 30 ML CAJA C/6,80.5,74,71,8
2048,FAB-022,TEMPERA FABER-CASTELL PASTEL 30 ML CAJA C/6,57.5,53,51,1
2049,FAB-023,TEXTILINER FABER-CASTELL TL46 METÁLICO EST. C/ 4,92.5,76,73,6
2050,FAB-024,TEXTILINER FABER-CASTELL TL46 METÁLICO EST. C/ 8,166,153,146,14
2051,FAB-025,TEXTLINER FABER-CASTELL 1546 PASTEL SET C/ 4,77,71,68,3
2052,FAB-026,TEXTLINER FABER-CASTELL 1546 PASTEL SET C/8,152,140,135,16
2053,FAB-027,TEXTILINER FABER-CASTELL TL46 SUPERFLUOR EST. C/ 4,77,71,68,16
2054,FAB-028,TEXTLINER FABER-CASTELL 49 AMARILLO C/12,94.5,87.5,84,27
2055,FAB-029,TEXTLINER FABER-CASTELL 49 CELESTE C/12,94.5,87.5,84,10
2056,FAB-030,TEXTLINER FABER-CASTELL 49 NARANJA C/12,94.5,87.5,84,6
2057,FAB-031,TEXTLINER FABER-CASTELL 49 ROSADO C/12,94.5,87.5,84,11
2058,FAB-032,TEXTLINER FABER-CASTELL 49 VERDE C/12,94.5,87.5,84,0
2059,FAB-033,BR ECOLAPICES FABER-CASTELL SUPER SOFT X 100,889,790,750,2
2060,FAB-034,ECOLAPIZ FABER-CASTELL TRIANGULAR EST C/12,60,53,51.5,0
2061,FAB-035,MARCADOR MULTIMARK WINNER 54E NEGRO C/12,103,96,92,6
2062,FAB-036,MARCADOR MULTIMARK WINNER 54E AZUL C/12,103,96,92,12
2063,FAB-037,MARCADOR MULTIMARK WINNER 54E ROJO C/12,103,96,92,5
2064,FAB-038,MARC.P/PIZARRA BLCA. WINNER 154 ESTUCHE C/4,63.1,59.9,57.8,8
2065,FAB-039,LPZ GOMA BORRACHA FABER PERFECTION 7058 C/12,400,380,360,0
2066,FAB-040,ECOLAPIZ FABER-CASTELL TRIANGULAR EST C/24,135,111,106,0
2067,FAB-041,LPZ GOMA BORRACHA FABER PERFECTION 7058/BROCH C/12,475,410,385,0
2068,FAB-042,ECOLAPIZ FABER-CASTELL TRIANG PASTEL EST C/10,74.5,66,63,5
2069,FAB-043,ECOLAPIZ FABER-CASTELL TRIANG JUMBO EST C/12,135,120,118,0
2070,FAB-044,ECOLAPIZ FABER-CASTELL BICOLOR (12=24) EST C/12,90,78,75,102
2071,FAB-045,ECOLAPIZ FABER-CASTELL BICOLOR (24=48) EST C/24,175,155,149,53
